Time (s)	Horizontal Distance (m)	Vertical Distance (m)
1.0924612098565725	13.655765123207159	17.80446868391956
1.0968841297345342	13.711051621681682	17.85277954304123
1.1013070496124961	13.766338120156206	17.900898692404482
1.1057299694904579	13.821624618630727	17.94882613200931
1.1101528893684198	13.876911117105251	17.996561861855724
1.1145758092463816	13.932197615579774	18.044105881943715
1.1189987291243435	13.987484114054297	18.09145819227329
1.1234216490023052	14.04277061252882	18.138618792844444
1.1278445688802672	14.098057111003344	18.18558768365718
1.132267488758229	14.153343609477865	18.232364864711496
1.1366904086361906	14.208630107952388	18.27895033600739
1.1411133285141526	14.263916606426912	18.325344097544868
1.1455362483921143	14.319203104901433	18.371546149323922
1.1499591682700763	14.374489603375958	18.41755649134456
1.154382088148038	14.429776101850479	18.46337512360678
1.158805008026	14.485062600325003	18.50900204611058
1.1632279279039617	14.540349098799526	18.55443725885596
1.1676508477819236	14.59563559727405	18.59968076184292
1.1720737676598854	14.650922095748571	18.644732555071464
1.1764966875378473	14.706208594223096	18.689592638541583
1.180919607415809	14.761495092697617	18.734261012253288
1.185342527293771	14.816781591172141	18.778737676206575
1.1897654471717327	14.872068089646664	18.823022630401432
1.1941883670496947	14.927354588121188	18.867115874837882
1.1986112869276564	14.98264108659571	18.911017409515903
1.2030342068056181	15.03792758507023	18.95472723443551
1.20745712668358	15.093214083544755	18.998245349596697
1.2118800465615418	15.148500582019278	19.041571754999463
1.2163029664395038	15.203787080493802	19.084706450643814
1.2207258863174655	15.259073578968323	19.127649436529744
1.2251488061954274	15.314360077442847	19.170400712657255
1.2295717260733892	15.369646575917368	19.212960279026344
1.233994645951351	15.424933074391893	19.255328135637015
1.2384175658293128	15.480219572866416	19.297504282489264
1.2428404857072748	15.53550607134094	19.339488719583095
1.2472634055852365	15.590792569815461	19.381281446918507
1.2516863254631985	15.646079068289986	19.4228824644955
1.2561092453411602	15.701365566764506	19.464291772314077
1.260532165219122	15.75665206523903	19.50550937037423
1.2649550850970839	15.811938563713554	19.546535258675966
